t_ms,phase,sheet_idx,jvm_heap_used_mb,jvm_heap_max_mb,native_heap_used_mb,native_heap_size_mb,rss_mb,cpu_percent
23590,CPU1T,44,112.28,512.00,269.67,277.35,536.96,197.91
23697,CPU1T,44,112.39,512.00,222.65,230.36,493.43,148.84
23806,CPU1T,44,112.46,512.00,222.67,230.36,493.43,110.32
23916,CPU1T,44,113.07,512.00,261.69,269.32,532.46,347.32
24026,CPU1T,45,124.32,512.00,259.57,267.23,543.64,198.86
24135,CPU1T,45,124.64,512.00,259.60,267.23,543.85,128.36
24244,CPU1T,45,124.71,512.00,259.61,267.23,543.85,110.07
24356,CPU1T,45,125.33,512.00,298.76,306.43,582.56,332.28
24464,CPU1T,46,102.71,512.00,234.56,242.19,491.52,257.27
24579,CPU1T,46,102.78,512.00,222.69,230.36,483.13,148.94
24691,CPU1T,46,103.09,512.00,222.71,230.36,483.34,133.64
24803,CPU1T,46,103.71,512.00,253.94,261.52,515.24,267.84
24916,CPU1T,47,114.96,512.00,257.38,265.01,531.10,230.13
25026,CPU1T,47,115.03,512.00,257.40,265.01,531.10,118.32
25138,CPU1T,47,115.19,512.00,257.42,265.01,531.31,115.26
25247,CPU1T,47,115.96,512.00,284.63,292.27,559.37,276.73
25358,CPU1T,48,108.53,512.00,253.23,260.82,516.16,306.13
25467,CPU1T,48,108.63,512.00,222.72,230.36,489.15,155.22
25580,CPU1T,48,108.71,512.00,222.74,230.36,489.15,115.64
25692,CPU1T,48,109.53,512.00,234.66,242.13,501.37,222.59
25803,CPU1T,49,116.12,512.00,271.37,279.24,545.04,397.46
25914,CPU1T,49,101.48,512.00,234.17,242.06,492.58,171.20
26025,CPU1T,49,101.55,512.00,234.19,242.06,492.58,107.52
26139,CPU1T,49,102.21,512.00,246.43,253.84,503.65,194.06
26250,CPU1T,50,104.34,512.00,270.61,278.47,531.97,367.84
26359,CPU1T,50,113.80,512.00,269.45,277.29,541.25,110.74
26470,CPU1T,50,113.87,512.00,269.47,277.29,541.25,116.25
26581,CPU1T,50,113.95,512.00,269.49,277.29,541.16,117.13
26691,CPU1T,51,115.42,512.00,292.17,299.55,551.27,438.72
26796,CPU1T,51,110.84,512.00,255.81,263.59,528.20,248.18
26906,CPU1T,51,110.94,512.00,233.99,241.82,503.84,136.52
27020,CPU1T,51,111.02,512.00,234.00,241.82,503.84,122.03
27133,CPU1T,51,111.68,512.00,269.08,276.88,538.93,346.70
27242,CPU1T,52,123.16,512.00,282.66,290.45,567.48,264.69
27353,CPU1T,52,123.23,512.00,282.67,290.45,567.48,108.25
27465,CPU1T,52,123.30,512.00,282.69,290.45,567.69,107.41
27576,CPU1T,52,123.85,512.00,294.34,302.14,580.43,261.18
27694,CPU1T,53,102.67,512.00,280.41,288.17,535.79,305.80
27804,CPU1T,53,103.07,512.00,234.25,242.04,495.76,171.62
27917,CPU1T,53,103.14,512.00,234.27,242.04,495.76,106.96
28030,CPU1T,53,103.69,512.00,246.26,253.82,507.88,203.17
28142,CPU1T,54,110.28,512.00,282.67,290.44,548.57,390.79
28252,CPU1T,54,115.29,512.00,282.70,290.44,557.80,136.46
28364,CPU1T,54,115.36,512.00,282.71,290.44,557.96,107.80
28474,CPU1T,54,115.44,512.00,282.73,290.44,557.88,117.37
28585,CPU1T,55,92.81,512.00,256.93,264.29,496.05,442.33
28693,CPU1T,55,103.47,512.00,269.50,277.24,531.45,194.23
28807,CPU1T,55,103.78,512.00,269.52,277.24,531.66,123.56
28919,CPU1T,55,103.86,512.00,269.54,277.24,531.66,115.64
29029,CPU1T,56,105.05,512.00,287.52,295.10,550.44,379.94
29142,CPU1T,56,115.76,512.00,304.76,312.44,578.79,249.60
29254,CPU1T,56,115.80,512.00,304.78,312.44,579.00,107.06
29367,CPU1T,56,101.52,512.00,255.89,263.57,511.84,220.32
29483,CPU1T,56,102.20,512.00,269.34,276.98,530.37,345.82
29592,CPU1T,57,113.46,512.00,268.85,276.55,543.74,274.86
29704,CPU1T,57,113.54,512.00,268.87,276.55,543.74,107.60
29814,CPU1T,57,113.85,512.00,268.89,276.55,543.95,135.78
29925,CPU1T,57,114.43,512.00,280.69,288.33,556.34,225.06
30037,CPU1T,58,121.06,512.00,317.50,325.16,596.96,357.46
30147,CPU1T,58,102.73,512.00,236.37,244.05,495.79,209.67
30259,CPU1T,58,102.80,512.00,234.34,242.02,495.79,124.50
30370,CPU1T,58,103.11,512.00,234.34,242.02,495.91,135.26
30480,CPU1T,59,104.38,512.00,257.14,264.38,513.82,447.34
30587,CPU1T,59,115.02,512.00,269.63,277.52,545.46,176.27
30701,CPU1T,59,115.09,512.00,269.65,277.52,545.46,105.99
30811,CPU1T,59,115.13,512.00,269.66,277.52,545.46,117.27
30922,CPU1T,59,116.02,512.00,308.80,316.72,581.88,380.05
31033,CPU1T,60,113.27,512.00,234.42,242.29,506.47,287.92
31144,CPU1T,60,113.41,512.00,234.40,242.29,506.48,126.63
31255,CPU1T,60,113.48,512.00,234.42,242.29,506.68,98.58
31368,CPU1T,60,114.32,512.00,261.64,269.55,534.82,257.88
31478,CPU1T,61,120.89,512.00,283.03,290.90,564.83,309.12
31590,CPU1T,61,125.66,512.00,283.05,290.90,569.16,107.13
31702,CPU1T,61,125.73,512.00,283.07,290.90,569.16,107.20
31820,CPU1T,61,126.32,512.00,295.11,302.68,580.64,237.08
31930,CPU1T,62,127.39,512.00,317.20,324.95,580.95,417.55
32038,CPU1T,62,102.89,512.00,254.03,261.93,513.81,193.94
32153,CPU1T,62,102.97,512.00,254.05,261.93,513.81,113.61
32263,CPU1T,62,103.05,512.00,254.06,261.93,513.81,108.30
32375,CPU1T,63,104.25,512.00,274.70,282.51,517.79,366.51
32481,CPU1T,63,115.11,512.00,289.36,297.21,562.33,263.76
32595,CPU1T,63,115.18,512.00,289.38,297.21,562.33,123.29
32708,CPU1T,63,115.22,512.00,289.40,297.21,562.54,106.34
32820,CPU1T,63,115.85,512.00,324.42,332.27,595.02,286.61
32928,CPU1T,64,127.46,512.00,337.98,345.78,615.91,332.43
33038,CPU1T,64,102.83,512.00,234.40,242.24,498.27,200.02
33147,CPU1T,64,102.91,512.00,234.42,242.24,498.27,109.86
33270,CPU1T,64,103.54,512.00,246.47,254.02,510.56,212.07
33379,CPU1T,65,110.09,512.00,269.33,277.14,539.70,365.75
33490,CPU1T,65,101.83,512.00,234.02,241.85,492.54,171.88
33601,CPU1T,65,101.93,512.00,234.03,241.85,492.54,116.86
33727,CPU1T,65,102.55,512.00,245.96,253.63,504.25,197.81
33838,CPU1T,66,103.23,512.00,281.11,288.85,543.06,360.57
33948,CPU1T,66,113.97,512.00,282.25,290.03,555.18,127.06
34060,CPU1T,66,114.18,512.00,282.27,290.03,555.18,107.07
34170,CPU1T,66,114.77,512.00,294.39,301.81,559.81,155.12
34281,CPU1T,67,115.52,512.00,328.88,336.63,606.21,397.00
34390,CPU1T,67,110.92,512.00,249.62,257.41,517.25,219.65
34504,CPU1T,67,111.29,512.00,234.50,242.29,504.16,157.81
34617,CPU1T,67,111.36,512.00,234.52,242.29,504.28,123.90
34729,CPU1T,68,112.59,512.00,257.20,264.73,509.13,403.22
34834,CPU1T,68,123.23,512.00,270.01,277.76,553.81,236.64
34946,CPU1T,68,123.31,512.00,270.03,277.76,553.81,116.42
35057,CPU1T,68,123.61,512.00,270.05,277.76,554.02,126.09
35168,CPU1T,68,124.20,512.00,301.18,308.92,585.62,314.07
35278,CPU1T,69,102.76,512.00,287.16,294.84,548.79,329.91
35386,CPU1T,69,102.89,512.00,234.09,241.85,495.52,147.57
35496,CPU1T,69,102.97,512.00,234.11,241.85,495.72,109.28
35606,CPU1T,69,103.80,512.00,246.11,253.63,507.79,226.08
35716,CPU1T,70,110.38,512.00,282.38,290.11,550.69,384.84
35824,CPU1T,70,115.15,512.00,282.40,290.11,558.43,119.60
35936,CPU1T,70,115.22,512.00,282.42,290.11,558.43,107.59
36047,CPU1T,70,116.04,512.00,294.28,301.88,560.19,143.32
36158,CPU1T,71,92.93,512.00,256.87,264.20,497.75,425.63
36266,CPU1T,71,103.56,512.00,269.25,276.96,531.59,185.31
36379,CPU1T,71,103.64,512.00,269.26,276.96,531.80,115.28
36489,CPU1T,71,103.71,512.00,269.28,276.96,531.80,108.88
36595,CPU1T,71,104.53,512.00,308.43,316.16,569.63,394.58
36705,CPU1T,72,115.81,512.00,317.62,325.29,591.79,245.04
36816,CPU1T,72,115.88,512.00,317.64,325.29,591.79,117.65
36927,CPU1T,72,115.92,512.00,317.65,325.29,591.79,107.84
37083,CPU1T,72,102.14,512.00,276.68,284.39,534.40,250.02
37197,CPU1T,73,108.99,512.00,282.44,290.14,546.94,350.09
37309,CPU1T,73,113.75,512.00,282.46,290.14,555.96,125.95
37420,CPU1T,73,113.82,512.00,282.48,290.14,555.96,107.56
37529,CPU1T,73,113.86,512.00,282.49,290.14,556.17,110.68
37641,CPU1T,74,115.37,512.00,318.26,325.75,584.66,470.91
37750,CPU1T,74,102.81,512.00,251.31,259.20,509.30,257.69
37862,CPU1T,74,102.91,512.00,234.15,242.06,496.22,133.22
37973,CPU1T,74,102.99,512.00,234.16,242.06,496.22,117.84
38081,CPU1T,75,104.21,512.00,249.84,257.64,512.95,315.34
38188,CPU1T,75,115.09,512.00,282.51,290.39,558.01,261.58
38300,CPU1T,75,115.16,512.00,282.52,290.39,558.01,115.69
38412,CPU1T,75,115.23,512.00,282.54,290.39,558.01,107.53
38524,CPU1T,75,115.82,512.00,317.61,325.45,591.48,303.17
38631,CPU1T,76,108.69,512.00,282.07,289.93,545.49,297.21
38739,CPU1T,76,109.05,512.00,234.27,242.17,501.79,157.36
38850,CPU1T,76,109.12,512.00,234.29,242.17,501.79,117.06
38961,CPU1T,76,109.71,512.00,246.20,253.95,513.60,216.92
39073,CPU1T,77,116.27,512.00,282.45,290.32,556.36,376.71
39183,CPU1T,77,121.27,512.00,282.48,290.32,564.05,135.87
39294,CPU1T,77,121.34,512.00,282.50,290.32,564.05,108.50
39404,CPU1T,77,121.94,512.00,294.30,302.10,565.30,117.42
39514,CPU1T,78,102.51,512.00,249.78,257.65,509.18,391.33
39632,CPU1T,78,113.19,512.00,282.39,290.27,553.68,228.74
39742,CPU1T,78,113.50,512.00,282.42,290.27,553.88,127.45
39855,CPU1T,78,113.58,512.00,282.43,290.27,553.88,106.02
39966,CPU1T,78,114.17,512.00,321.34,329.23,593.55,335.38
40076,CPU1T,79,125.48,512.00,330.59,338.43,614.91,262.71
40188,CPU1T,79,125.52,512.00,330.61,338.43,614.91,115.52
40302,CPU1T,79,111.29,512.00,249.36,257.20,517.69,220.39
40413,CPU1T,79,111.97,512.00,269.34,277.14,537.86,324.94
40521,CPU1T,80,123.21,512.00,282.44,290.27,566.30,296.22
40628,CPU1T,80,123.25,512.00,282.45,290.27,566.50,111.91
40739,CPU1T,80,123.57,512.00,282.47,290.27,566.50,134.74
40847,CPU1T,80,124.16,512.00,294.65,302.05,573.61,157.12
40958,CPU1T,81,124.91,512.00,318.25,325.64,598.92,405.44
41068,CPU1T,81,102.87,512.00,236.29,244.10,496.51,246.25
41185,CPU1T,81,102.97,512.00,234.26,242.08,495.34,137.21
41295,CPU1T,81,103.28,512.00,234.28,242.08,495.29,117.40
41407,CPU1T,81,103.91,512.00,273.41,281.28,533.93,368.54
41515,CPU1T,82,115.16,512.00,282.39,290.18,553.58,268.05
41625,CPU1T,82,115.23,512.00,282.40,290.18,553.58,109.20
41735,CPU1T,82,115.27,512.00,282.42,290.18,553.79,117.43
41850,CPU1T,82,116.09,512.00,294.28,301.95,565.51,253.83
41970,CPU1T,83,103.96,512.00,315.09,322.84,585.46,333.21
42077,CPU1T,83,108.79,512.00,234.36,242.17,502.59,167.13
42189,CPU1T,83,108.87,512.00,234.38,242.17,502.59,116.63
42300,CPU1T,83,109.18,512.00,234.40,242.17,502.54,126.38
42410,CPU1T,84,110.41,512.00,270.13,277.48,535.95,415.40
42517,CPU1T,84,101.58,512.00,265.00,272.73,527.37,234.99
42627,CPU1T,84,101.72,512.00,234.25,242.01,492.89,145.56
42738,CPU1T,84,101.80,512.00,234.26,242.01,492.89,116.37
42849,CPU1T,84,102.69,512.00,273.16,280.98,532.77,371.93
42958,CPU1T,85,113.93,512.00,282.42,290.14,555.05,264.49
43071,CPU1T,85,114.01,512.00,282.44,290.14,555.26,124.33
43185,CPU1T,85,114.08,512.00,282.45,290.14,555.26,105.42
43296,CPU1T,85,114.63,512.00,309.67,317.40,570.07,287.85
43426,CPU1T,86,111.01,512.00,330.60,338.27,599.29,300.72
