t_ms,phase,sheet_idx,jvm_heap_used_mb,jvm_heap_max_mb,native_heap_used_mb,native_heap_size_mb,rss_mb,cpu_percent
3041,warmup,0,119.60,512.00,261.85,269.65,533.45,109.32
3142,warmup,0,120.20,512.00,296.86,304.71,568.84,118.69
3243,warmup,0,101.96,512.00,221.03,228.86,473.95,316.41
3345,warmup,0,102.03,512.00,221.05,228.86,473.95,402.50
3447,warmup,0,113.42,512.00,261.82,269.65,530.27,236.53
3548,warmup,0,113.74,512.00,261.83,269.65,528.54,79.18
3649,warmup,0,107.79,512.00,221.02,228.86,479.60,158.35
3750,warmup,0,107.86,512.00,221.04,228.86,479.60,99.30
3850,warmup,0,107.93,512.00,221.05,228.86,479.60,99.40
3951,warmup,0,114.66,512.00,261.81,269.65,524.34,139.08
4052,warmup,0,119.67,512.00,261.85,269.65,533.05,366.70
4153,warmup,0,120.50,512.00,294.59,302.04,554.10,403.27
4255,warmup,0,101.96,512.00,221.02,228.86,475.49,137.68
4357,warmup,0,102.54,512.00,233.22,240.64,478.95,117.79
4458,CPU1T,1,113.45,512.00,261.90,269.65,527.87,228.03
4560,CPU1T,1,113.78,512.00,261.92,269.65,527.74,97.69
4662,CPU1T,1,113.85,512.00,261.93,269.65,527.67,98.02
4764,CPU1T,1,114.41,512.00,296.94,304.71,563.46,167.56
4866,CPU1T,2,107.80,512.00,221.12,228.86,481.04,176.05
4968,CPU1T,2,107.87,512.00,221.17,228.86,481.04,137.52
5068,CPU1T,2,108.18,512.00,221.18,228.86,481.25,119.12
5170,CPU1T,2,108.81,512.00,256.19,263.93,516.72,147.45
5272,CPU1T,3,119.81,512.00,261.98,269.65,534.10,167.32
5373,CPU1T,3,119.91,512.00,262.00,269.65,534.16,138.39
5474,CPU1T,3,119.99,512.00,262.01,269.65,534.14,119.02
5575,CPU1T,3,120.84,512.00,297.08,304.71,568.47,158.54
5676,CPU1T,4,102.01,512.00,221.19,228.86,475.01,198.04
5777,CPU1T,4,102.08,512.00,221.21,228.86,475.01,128.11
5878,CPU1T,4,102.15,512.00,221.22,228.86,475.01,118.53
5979,CPU1T,5,103.03,512.00,263.09,270.72,509.42,178.46
6081,CPU1T,5,113.90,512.00,262.02,269.65,528.34,118.45
6181,CPU1T,5,114.04,512.00,262.04,269.65,528.34,129.00
6282,CPU1T,5,114.12,512.00,262.06,269.65,528.34,118.98
6384,CPU1T,6,107.80,512.00,260.49,268.09,516.64,166.38
6485,CPU1T,6,107.90,512.00,221.24,228.86,480.88,139.01
6586,CPU1T,6,108.24,512.00,221.26,228.86,480.88,119.06
6688,CPU1T,6,108.87,512.00,256.27,263.93,516.84,126.82
6789,CPU1T,7,119.77,512.00,262.07,269.65,534.70,158.64
6891,CPU1T,7,119.88,512.00,262.09,269.65,534.70,128.30
6992,CPU1T,7,119.95,512.00,262.10,269.65,534.70,128.63
7092,CPU1T,8,121.07,512.00,294.78,301.96,557.03,129.01
7198,CPU1T,8,102.01,512.00,221.28,228.86,474.83,218.01
7300,CPU1T,8,102.08,512.00,221.30,228.86,475.04,136.66
7401,CPU1T,8,102.15,512.00,221.31,228.86,475.04,138.81
7503,CPU1T,9,103.12,512.00,253.95,261.19,496.23,157.25
7605,CPU1T,9,113.99,512.00,262.10,269.65,528.27,206.01
7707,CPU1T,9,114.10,512.00,262.15,269.65,528.27,156.38
7808,CPU1T,9,114.17,512.00,262.13,269.65,528.12,118.64
7910,CPU1T,9,114.76,512.00,274.00,281.43,530.63,108.61
8012,CPU1T,10,115.14,512.00,312.41,319.90,575.88,204.53
8116,CPU1T,10,112.56,512.00,221.33,228.86,483.17,163.92
8219,CPU1T,10,112.63,512.00,221.35,228.86,483.17,135.98
8320,CPU1T,10,112.71,512.00,221.36,228.86,483.17,108.34
8421,CPU1T,11,113.66,512.00,271.62,279.37,536.04,168.75
8522,CPU1T,11,124.29,512.00,262.16,269.90,537.04,129.06
8623,CPU1T,11,124.63,512.00,262.20,269.90,537.25,129.00
8723,CPU1T,11,124.74,512.00,262.19,269.90,537.45,119.13
8825,CPU1T,12,102.07,512.00,221.37,229.11,473.06,207.61
8926,CPU1T,12,102.14,512.00,221.38,229.11,473.06,128.32
9027,CPU1T,12,102.22,512.00,221.40,229.11,473.06,118.87
9129,CPU1T,12,103.04,512.00,248.62,256.37,489.18,214.87
9235,CPU1T,13,113.98,512.00,262.20,269.90,526.59,368.66
9338,CPU1T,13,114.05,512.00,262.23,269.90,526.56,203.78
9442,CPU1T,13,114.16,512.00,262.23,269.90,526.56,192.86
9546,CPU1T,13,114.80,512.00,274.29,281.68,538.27,191.14
9651,CPU1T,14,107.88,512.00,287.46,295.11,547.89,373.77
9756,CPU1T,14,107.98,512.00,221.43,229.11,478.89,265.76
9860,CPU1T,14,108.06,512.00,221.45,229.11,478.89,201.95
9966,CPU1T,14,108.65,512.00,233.63,240.89,485.60,151.55
10068,CPU1T,15,115.19,512.00,262.25,269.90,525.49,390.13
10171,CPU1T,15,119.95,512.00,262.26,269.90,532.56,224.16
10274,CPU1T,15,119.99,512.00,262.28,269.90,532.76,194.64
10378,CPU1T,15,120.61,512.00,262.25,269.90,533.29,134.24
10482,CPU1T,16,131.59,512.00,303.07,310.68,583.52,411.60
10586,CPU1T,16,102.31,512.00,221.48,229.11,472.96,299.81
10690,CPU1T,16,102.38,512.00,221.48,229.11,472.96,201.46
10794,CPU1T,16,102.96,512.00,233.53,240.89,485.13,182.68
10899,CPU1T,17,113.96,512.00,262.28,269.90,524.57,392.11
11003,CPU1T,17,114.04,512.00,262.29,269.90,526.64,229.45
11108,CPU1T,17,114.35,512.00,262.31,269.90,526.91,209.37
11214,CPU1T,17,115.03,512.00,274.18,281.68,538.84,189.15
11318,CPU1T,18,125.89,512.00,303.23,310.68,577.78,404.52
11426,CPU1T,18,112.57,512.00,221.51,229.11,483.62,231.79
11532,CPU1T,18,112.64,512.00,221.59,229.11,483.62,140.68
11635,CPU1T,18,113.50,512.00,233.39,240.89,495.83,203.79
11739,CPU1T,19,124.51,512.00,262.34,269.90,534.84,317.20
11845,CPU1T,19,124.59,512.00,262.36,269.90,537.16,113.13
11950,CPU1T,19,124.66,512.00,262.38,269.90,537.16,104.74
12054,CPU1T,19,125.21,512.00,274.50,281.68,538.89,106.33
12159,CPU1T,20,91.47,512.00,290.81,298.31,528.11,448.55
12263,CPU1T,20,102.17,512.00,234.47,242.03,483.95,143.40
12368,CPU1T,20,102.24,512.00,234.48,242.03,483.95,105.52
12473,CPU1T,20,102.32,512.00,234.50,242.03,483.71,113.61
12579,CPU1T,21,103.24,512.00,284.76,292.28,530.36,368.50
12683,CPU1T,21,114.10,512.00,275.30,282.81,537.25,125.07
12786,CPU1T,21,114.17,512.00,275.32,282.81,537.25,106.30
12891,CPU1T,21,114.21,512.00,275.33,282.81,537.25,104.84
12995,CPU1T,22,115.08,512.00,308.02,315.14,562.14,385.38
13105,CPU1T,22,102.25,512.00,251.39,258.87,510.45,254.77
13209,CPU1T,22,102.35,512.00,221.64,229.11,474.33,124.60
13314,CPU1T,22,102.42,512.00,221.65,229.11,474.33,104.99
13418,CPU1T,23,103.41,512.00,254.31,261.45,495.49,374.86
13523,CPU1T,23,114.05,512.00,262.42,269.89,526.74,190.99
13629,CPU1T,23,114.35,512.00,262.44,269.89,526.95,113.08
13736,CPU1T,23,114.46,512.00,262.45,269.89,526.95,102.49
13843,CPU1T,23,115.01,512.00,297.55,304.96,561.14,318.82
13948,CPU1T,24,112.56,512.00,244.04,251.52,504.17,286.68
14051,CPU1T,24,112.66,512.00,221.64,229.11,482.60,135.91
14157,CPU1T,24,112.97,512.00,221.66,229.11,482.60,112.81
14261,CPU1T,24,113.57,512.00,248.88,256.37,507.40,230.07
14366,CPU1T,25,119.88,512.00,262.44,269.89,530.89,343.44
14470,CPU1T,25,124.64,512.00,262.47,269.89,536.82,106.04
14574,CPU1T,25,124.68,512.00,262.48,269.89,536.82,95.98
14678,CPU1T,25,124.99,512.00,262.50,269.89,536.95,115.66
14783,CPU1T,26,91.47,512.00,304.36,311.75,546.97,417.30
14888,CPU1T,26,102.16,512.00,223.38,230.84,471.93,171.69
14991,CPU1T,26,102.24,512.00,223.40,230.84,472.10,96.96
15095,CPU1T,26,102.32,512.00,223.41,230.84,472.10,106.11
15199,CPU1T,27,103.44,512.00,254.72,262.01,493.05,393.70
15309,CPU1T,27,114.07,512.00,264.20,271.62,525.57,191.27
15412,CPU1T,27,114.11,512.00,264.22,271.62,525.57,106.14
15516,CPU1T,27,114.19,512.00,264.24,271.62,525.57,106.48
15621,CPU1T,27,114.78,512.00,303.13,310.58,561.43,331.77
15726,CPU1T,28,101.96,512.00,289.45,296.83,536.17,257.71
15832,CPU1T,28,97.33,512.00,221.71,229.11,468.80,170.57
15936,CPU1T,28,97.40,512.00,221.72,229.11,469.00,105.78
16039,CPU1T,28,98.06,512.00,233.37,240.80,481.68,192.53
16148,CPU1T,29,109.03,512.00,262.52,269.90,522.74,285.89
16255,CPU1T,29,109.37,512.00,262.53,269.90,522.95,112.33
16359,CPU1T,29,109.44,512.00,262.55,269.90,522.95,95.59
16473,CPU1T,29,109.99,512.00,274.42,281.68,534.57,184.24
16582,CPU1T,30,120.99,512.00,303.34,310.68,573.67,349.05
16687,CPU1T,30,121.30,512.00,303.36,310.68,573.99,114.95
16791,CPU1T,30,103.20,512.00,232.93,240.30,484.59,191.72
16896,CPU1T,30,103.30,512.00,232.94,240.30,484.51,123.82
17000,CPU1T,31,104.26,512.00,265.59,272.58,508.11,373.94
17104,CPU1T,31,114.90,512.00,273.75,281.09,538.82,173.84
17209,CPU1T,31,115.20,512.00,273.77,281.09,538.82,113.97
17313,CPU1T,31,115.27,512.00,273.79,281.09,539.03,105.62
17417,CPU1T,31,115.86,512.00,308.88,316.15,572.73,316.96
17521,CPU1T,32,101.96,512.00,303.39,310.68,553.29,278.79
17629,CPU1T,32,102.09,512.00,221.80,229.11,472.03,166.67
17734,CPU1T,32,102.40,512.00,221.81,229.11,472.23,114.48
17841,CPU1T,32,103.03,512.00,249.02,256.37,499.77,243.09
17947,CPU1T,33,114.00,512.00,262.59,269.90,525.34,265.17
18051,CPU1T,33,114.07,512.00,262.61,269.90,525.34,105.53
18155,CPU1T,33,114.11,512.00,262.62,269.90,525.34,95.93
18271,CPU1T,33,114.97,512.00,274.81,281.68,537.25,190.53
18374,CPU1T,34,121.31,512.00,303.41,310.68,574.31,358.45
18482,CPU1T,34,112.58,512.00,221.80,229.11,483.11,203.91
18586,CPU1T,34,112.65,512.00,221.82,229.11,483.11,95.56
18690,CPU1T,34,112.76,512.00,221.83,229.11,483.11,105.90
18794,CPU1T,34,113.65,512.00,260.75,268.08,522.98,383.67
18899,CPU1T,35,124.59,512.00,262.64,269.90,536.59,200.77
19003,CPU1T,35,124.66,512.00,262.66,269.90,536.59,96.48
19106,CPU1T,35,124.70,512.00,262.67,269.90,536.59,106.66
19210,CPU1T,35,125.33,512.00,289.89,297.16,554.33,231.09
19314,CPU1T,36,102.02,512.00,292.28,299.49,540.73,383.32
19418,CPU1T,36,102.15,512.00,234.75,242.02,483.47,134.62
19523,CPU1T,36,102.23,512.00,234.76,242.02,483.67,104.83
19627,CPU1T,36,102.31,512.00,234.76,242.02,483.59,105.76
19731,CPU1T,37,103.26,512.00,285.02,292.53,536.09,383.14
19837,CPU1T,37,114.12,512.00,275.57,283.06,536.53,123.56
19941,CPU1T,37,114.19,512.00,275.59,283.06,536.73,105.85
20046,CPU1T,37,114.26,512.00,275.60,283.06,536.76,123.47
20155,CPU1T,37,114.85,512.00,310.71,318.12,571.42,256.24
20263,CPU1T,38,102.24,512.00,300.84,308.27,552.43,288.12
20365,CPU1T,38,102.34,512.00,221.91,229.36,474.29,156.22
20469,CPU1T,38,102.38,512.00,221.93,229.36,474.29,105.84
20585,CPU1T,38,103.03,512.00,233.92,241.14,485.55,189.29
20703,CPU1T,39,114.00,512.00,262.72,270.14,527.13,349.55
20810,CPU1T,39,114.31,512.00,262.74,270.14,527.34,111.65
20914,CPU1T,39,114.38,512.00,262.75,270.14,527.34,96.30
21019,CPU1T,39,114.42,512.00,262.77,270.14,527.08,104.78
21123,CPU1T,40,115.36,512.00,282.24,289.62,547.84,344.46
21228,CPU1T,40,101.97,512.00,276.78,284.41,523.52,238.63
21332,CPU1T,40,102.37,512.00,221.95,229.61,472.19,182.43
21439,CPU1T,40,102.44,512.00,221.97,229.61,472.39,103.19
21550,CPU1T,40,103.06,512.00,234.08,241.39,482.96,179.54
21654,CPU1T,41,109.33,512.00,262.74,270.39,519.78,377.05
21759,CPU1T,41,114.10,512.00,262.76,270.39,525.19,104.70
21863,CPU1T,41,114.41,512.00,262.79,270.39,525.40,114.66
21968,CPU1T,41,114.48,512.00,262.80,270.39,525.40,105.09
22073,CPU1T,41,115.03,512.00,297.84,305.46,560.10,315.79
22179,CPU1T,42,112.53,512.00,250.02,257.65,507.44,244.51
22283,CPU1T,42,112.63,512.00,221.98,229.61,483.07,144.35
22387,CPU1T,42,112.94,512.00,222.00,229.61,483.07,105.38
22492,CPU1T,42,113.02,512.00,222.01,229.61,483.02,105.47
22596,CPU1T,43,114.01,512.00,254.68,261.94,510.79,422.59
22698,CPU1T,43,124.64,512.00,262.80,270.39,536.79,155.64
22804,CPU1T,43,124.94,512.00,262.82,270.39,537.00,113.21
22909,CPU1T,43,125.01,512.00,262.83,270.39,537.00,104.90
23014,CPU1T,43,125.64,512.00,275.07,282.17,545.92,180.84
23119,CPU1T,44,91.56,512.00,237.11,244.71,494.63,391.96
23223,CPU1T,44,102.19,512.00,238.79,246.43,488.01,135.19
23327,CPU1T,44,102.52,512.00,238.81,246.43,488.01,124.54
23434,CPU1T,44,102.59,512.00,238.83,246.43,487.96,102.71
23542,CPU1T,44,103.15,512.00,250.75,258.20,500.18,241.23
23645,CPU1T,45,114.12,512.00,279.62,287.21,542.04,319.18
23749,CPU1T,45,114.23,512.00,279.63,287.21,542.04,106.01
23852,CPU1T,45,114.56,512.00,279.66,287.21,542.04,106.88
23956,CPU1T,45,114.63,512.00,279.66,287.21,541.79,105.90
24063,CPU1T,45,91.45,512.00,276.78,284.32,524.62,334.26
24169,CPU1T,46,102.44,512.00,254.43,262.00,506.58,292.75
24275,CPU1T,46,102.52,512.00,254.44,262.00,506.58,104.60
24380,CPU1T,46,102.83,512.00,254.46,262.00,506.79,113.41
24485,CPU1T,46,102.91,512.00,254.48,262.00,506.54,105.57
24588,CPU1T,46,103.50,512.00,289.51,297.06,541.77,356.63
24691,CPU1T,47,114.44,512.00,293.05,300.56,557.14,203.56
24795,CPU1T,47,114.52,512.00,293.07,300.56,557.14,105.73
24901,CPU1T,47,114.83,512.00,293.09,300.56,557.36,114.24
25004,CPU1T,47,114.91,512.00,293.09,300.56,556.97,105.82
25109,CPU1T,48,91.84,512.00,252.51,259.96,484.02,353.52
25214,CPU1T,48,102.47,512.00,260.63,268.42,513.16,162.59
25320,CPU1T,48,102.55,512.00,260.65,268.42,513.16,103.60
25425,CPU1T,48,102.86,512.00,260.67,268.42,513.37,104.82
25535,CPU1T,48,103.45,512.00,272.77,280.20,516.93,154.78
25640,CPU1T,49,103.89,512.00,312.08,320.03,567.52,416.68
25745,CPU1T,49,114.48,512.00,313.21,321.21,578.20,104.71
25849,CPU1T,49,114.56,512.00,313.23,321.21,578.20,106.09
25954,CPU1T,49,114.87,512.00,313.25,321.21,578.15,124.23
26059,CPU1T,49,115.50,512.00,340.46,348.47,605.40,284.96
26163,CPU1T,50,91.81,512.00,260.12,267.74,493.75,269.99
26264,CPU1T,50,102.47,512.00,272.69,280.70,525.72,186.77
26369,CPU1T,50,102.54,512.00,272.70,280.70,525.72,95.49
26474,CPU1T,50,102.88,512.00,272.72,280.70,525.68,123.94
26578,CPU1T,50,103.47,512.00,284.77,292.47,526.99,172.44
26683,CPU1T,51,103.84,512.00,310.63,318.54,564.73,402.27
26792,CPU1T,51,114.48,512.00,311.78,319.73,576.85,119.05
26902,CPU1T,51,114.79,512.00,311.80,319.73,577.57,126.88
27007,CPU1T,51,114.87,512.00,311.81,319.73,576.81,105.42
27112,CPU1T,51,91.50,512.00,346.82,354.79,589.64,322.66
27215,CPU1T,52,91.94,512.00,288.30,296.27,516.61,223.74
27322,CPU1T,52,102.57,512.00,285.90,293.86,539.58,186.91
27427,CPU1T,52,102.89,512.00,285.92,293.86,539.78,104.52
27530,CPU1T,52,102.96,512.00,285.93,293.86,539.78,106.34
27635,CPU1T,52,103.55,512.00,297.73,305.64,541.34,181.40
27740,CPU1T,53,103.99,512.00,337.33,345.20,591.92,392.82
27845,CPU1T,53,114.63,512.00,338.49,346.39,603.60,104.60
27949,CPU1T,53,114.94,512.00,338.51,346.39,603.81,105.99
28052,CPU1T,53,115.02,512.00,338.52,346.39,603.81,116.03
28164,CPU1T,53,115.61,512.00,373.68,381.45,638.09,295.43
28267,CPU1T,54,91.87,512.00,271.52,279.46,511.15,309.34
28371,CPU1T,54,102.50,512.00,270.36,278.27,521.46,96.09
28476,CPU1T,54,102.82,512.00,270.38,278.27,521.46,113.98
28579,CPU1T,54,102.89,512.00,270.39,278.27,521.41,107.17
28683,CPU1T,54,103.52,512.00,282.19,290.05,533.88,297.34
28785,CPU1T,55,109.76,512.00,309.72,317.60,563.98,362.62
28890,CPU1T,55,114.49,512.00,309.74,317.60,572.75,105.62
28996,CPU1T,55,114.80,512.00,309.76,317.60,572.96,103.20
29100,CPU1T,55,114.88,512.00,309.77,317.60,572.70,115.33
29207,CPU1T,55,115.57,512.00,344.88,352.66,584.68,299.69
29311,CPU1T,56,91.85,512.00,271.62,279.47,514.27,269.70
29415,CPU1T,56,102.49,512.00,272.78,280.66,526.20,124.66
29520,CPU1T,56,102.80,512.00,272.80,280.66,526.20,114.56
29625,CPU1T,56,102.88,512.00,272.81,280.66,526.40,104.52
29733,CPU1T,56,103.47,512.00,284.80,292.43,538.27,268.96
29836,CPU1T,57,103.82,512.00,310.25,318.01,567.07,329.13
29940,CPU1T,57,114.46,512.00,311.38,319.19,577.74,135.07
30044,CPU1T,57,114.80,512.00,311.41,319.19,577.74,105.79
30148,CPU1T,57,114.87,512.00,311.42,319.19,577.95,96.30
30257,CPU1T,57,115.43,512.00,338.65,346.45,605.83,292.80
30361,CPU1T,58,97.40,512.00,297.38,305.16,538.05,375.08
30466,CPU1T,58,102.49,512.00,265.97,273.83,517.55,133.67
30570,CPU1T,58,102.56,512.00,265.99,273.83,517.55,105.61
30673,CPU1T,58,102.60,512.00,266.00,273.83,517.55,106.74
30778,CPU1T,58,103.19,512.00,293.24,301.09,544.87,304.53
30882,CPU1T,59,114.10,512.00,305.16,312.98,569.07,298.92
30986,CPU1T,59,114.41,512.00,305.17,312.98,569.29,114.97
31090,CPU1T,59,114.48,512.00,305.19,312.98,569.29,105.77
31194,CPU1T,59,114.55,512.00,305.20,312.98,569.04,105.68
31300,CPU1T,60,91.80,512.00,292.38,300.13,522.70,339.71
31405,CPU1T,60,102.46,512.00,270.60,278.41,523.59,247.79
31510,CPU1T,60,102.80,512.00,270.62,278.41,523.81,114.51
31614,CPU1T,60,102.87,512.00,270.64,278.41,523.81,96.24
31719,CPU1T,60,102.91,512.00,270.67,278.41,523.60,142.87
31827,CPU1T,61,103.75,512.00,290.13,297.89,545.03,332.45
31932,CPU1T,61,114.47,512.00,323.17,331.17,588.64,209.93
32035,CPU1T,61,114.78,512.00,323.19,331.17,588.64,116.47
32138,CPU1T,61,114.85,512.00,323.21,331.17,588.84,106.41
32242,CPU1T,61,114.89,512.00,323.22,331.17,588.59,106.03
32345,CPU1T,62,91.73,512.00,298.63,306.40,517.32,368.78
32452,CPU1T,62,102.42,512.00,272.91,280.91,526.04,225.11
32556,CPU1T,62,102.74,512.00,272.92,280.91,526.24,115.07
32661,CPU1T,62,102.82,512.00,272.94,280.91,526.24,104.60
32765,CPU1T,62,102.89,512.00,272.94,280.91,526.03,144.18
32868,CPU1T,63,103.75,512.00,299.62,307.18,549.03,408.20
32970,CPU1T,63,114.35,512.00,312.14,320.10,576.79,166.07
33075,CPU1T,63,114.66,512.00,312.16,320.10,576.79,123.85
33182,CPU1T,63,114.74,512.00,312.17,320.10,576.99,94.08
33292,CPU1T,63,115.33,512.00,324.27,331.88,582.04,225.53
33414,CPU1T,64,91.51,512.00,312.56,320.43,562.11,345.63
33518,CPU1T,64,102.44,512.00,268.99,277.02,520.58,164.17
33621,CPU1T,64,102.54,512.00,269.01,277.02,520.58,106.41
33726,CPU1T,64,102.64,512.00,269.02,277.02,520.32,104.62
33836,CPU1T,64,103.20,512.00,280.95,288.80,532.48,263.26
33942,CPU1T,65,114.08,512.00,307.84,315.82,573.09,311.30
34048,CPU1T,65,114.39,512.00,307.85,315.82,573.30,113.58
34153,CPU1T,65,114.47,512.00,307.87,315.82,573.30,105.12
34256,CPU1T,65,114.54,512.00,307.88,315.82,573.04,96.26
34360,CPU1T,66,115.37,512.00,347.55,355.08,594.59,337.54
34464,CPU1T,66,102.10,512.00,256.77,264.77,507.93,251.40
34572,CPU1T,66,102.44,512.00,256.78,264.77,507.93,110.99
34676,CPU1T,66,102.51,512.00,256.80,264.77,508.14,104.93
34782,CPU1T,66,102.55,512.00,256.81,264.77,507.88,123.66
34885,CPU1T,67,103.44,512.00,296.43,304.35,549.62,414.52
34989,CPU1T,67,114.08,512.00,309.36,317.29,573.05,145.28
35093,CPU1T,67,114.39,512.00,309.38,317.29,573.26,105.78
35197,CPU1T,67,114.46,512.00,309.39,317.29,573.26,105.27
35305,CPU1T,67,115.04,512.00,344.40,352.36,608.26,305.88
35408,CPU1T,68,102.16,512.00,269.31,277.27,521.08,280.73
35514,CPU1T,68,102.23,512.00,269.32,277.27,521.29,104.20
35618,CPU1T,68,102.54,512.00,269.34,277.27,521.29,105.56
35722,CPU1T,68,102.62,512.00,269.34,277.27,521.20,105.70
35826,CPU1T,68,103.21,512.00,304.40,312.33,556.97,364.55
35929,CPU1T,69,114.11,512.00,308.08,315.98,572.71,233.96
36033,CPU1T,69,114.15,512.00,308.10,315.98,572.71,96.47
36136,CPU1T,69,114.46,512.00,308.12,315.98,572.93,115.47
36241,CPU1T,69,114.57,512.00,308.13,315.98,572.68,96.01
36347,CPU1T,70,92.59,512.00,347.91,355.36,582.63,440.78
36457,CPU1T,70,102.18,512.00,253.02,260.93,505.59,210.41
36564,CPU1T,70,102.26,512.00,253.04,260.93,505.59,102.19
36669,CPU1T,70,102.57,512.00,253.06,260.93,505.77,105.06
36774,CPU1T,70,102.65,512.00,253.07,260.93,505.52,152.79
36876,CPU1T,71,103.44,512.00,292.78,300.24,538.52,389.11
36979,CPU1T,71,114.04,512.00,305.15,313.00,569.84,165.14
37083,CPU1T,71,114.14,512.00,305.16,313.00,570.05,105.96
37190,CPU1T,71,114.42,512.00,305.18,313.00,570.07,130.50
37302,CPU1T,71,115.01,512.00,317.42,324.78,575.58,251.89
37418,CPU1T,72,97.49,512.00,270.10,278.00,512.65,325.24
37522,CPU1T,72,102.25,512.00,270.12,278.00,521.37,115.81
37629,CPU1T,72,102.57,512.00,270.15,278.00,521.37,112.72
37734,CPU1T,72,102.64,512.00,270.16,278.25,521.13,113.83
37840,CPU1T,72,103.24,512.00,305.26,313.32,555.66,321.88
37942,CPU1T,73,114.14,512.00,322.20,330.30,585.15,262.77
38047,CPU1T,73,114.18,512.00,322.22,330.30,585.15,95.77
38151,CPU1T,73,114.49,512.00,322.24,330.30,585.36,115.08
38255,CPU1T,73,114.57,512.00,322.25,330.30,585.11,105.78
38366,CPU1T,74,91.74,512.00,361.91,369.56,586.98,386.29
38471,CPU1T,74,102.44,512.00,272.45,280.52,525.59,228.48
38576,CPU1T,74,102.51,512.00,272.47,280.52,525.59,114.97
38680,CPU1T,74,102.83,512.00,272.49,280.52,525.59,115.06
38784,CPU1T,74,102.94,512.00,272.50,280.52,525.54,105.93
38891,CPU1T,75,103.86,512.00,312.28,319.90,554.88,391.03
38994,CPU1T,75,114.45,512.00,324.75,332.75,589.13,145.68
39098,CPU1T,75,114.52,512.00,324.76,332.75,589.13,106.06
39202,CPU1T,75,114.84,512.00,324.78,332.75,589.34,115.55
39316,CPU1T,75,115.43,512.00,337.02,344.53,598.61,219.10
39427,CPU1T,76,91.77,512.00,278.60,286.60,515.64,315.01
39532,CPU1T,76,102.43,512.00,270.31,278.32,523.66,190.09
39638,CPU1T,76,102.62,512.00,270.32,278.32,523.66,113.79
39741,CPU1T,76,102.81,512.00,270.34,278.32,523.66,106.33
39859,CPU1T,76,103.41,512.00,282.19,290.10,536.26,245.47
39963,CPU1T,77,114.31,512.00,322.39,330.38,586.45,318.94
40068,CPU1T,77,114.38,512.00,322.41,330.38,586.45,104.65
40172,CPU1T,77,114.69,512.00,322.43,330.38,586.66,114.88
40276,CPU1T,77,114.76,512.00,322.44,330.38,586.40,96.24
40381,CPU1T,77,115.56,512.00,353.60,361.54,618.56,343.30
40486,CPU1T,78,97.42,512.00,291.17,299.18,534.64,333.68
40591,CPU1T,78,102.21,512.00,253.08,261.11,505.27,152.37
40698,CPU1T,78,102.53,512.00,253.10,261.11,505.48,102.49
40803,CPU1T,78,102.60,512.00,253.12,261.11,505.23,104.93
40907,CPU1T,79,103.42,512.00,272.59,280.58,526.21,336.58
41011,CPU1T,79,114.10,512.00,305.17,313.16,569.89,240.37
41116,CPU1T,79,114.14,512.00,305.19,313.16,569.89,104.63
41221,CPU1T,79,114.48,512.00,305.21,313.16,569.89,114.60
41325,CPU1T,79,114.56,512.00,305.21,313.16,569.89,106.00
41429,CPU1T,80,91.49,512.00,344.93,352.48,582.86,394.70
